date,region,ISO3,ais_portcalls_container,ais_portcalls_general_cargo,ais_portcalls_dry_bulk,ais_portcalls_roro,ais_portcalls_tanker,ais_import_tanker,ais_export_tanker,ais_import_dry_bulk,ais_export_dry_bulk,ais_import_container,ais_export_container,ais_import_general_cargo,ais_export_general_cargo,ais_import_roro,ais_export_roro,value_import_total,value_export_total,volume_export_total,volume_import_total,trade_value,trade_volume,ObjectId
2023-11-17,China,CHN,6925.0,2463.0,6097.0,430.0,5657.0,53020088.6347517,17958223.0447238,192586738.719425,62553293.6261705,83400687.2430388,120786919.223367,3877188.72790191,3396944.84251618,201002.530280731,407316.921092385,132.319533520194,134.594034604566,122.988197566602,116.933356553631,133.812894857193,119.960777060116,2819.0
2023-11-24,China,CHN,6925.0,2463.0,6097.0,430.0,5657.0,53020088.6347517,17958223.0447238,192586738.719425,62553293.6261705,83400687.2430388,120786919.223367,3877188.72790191,3396944.84251618,201002.530280731,407316.921092385,132.319533520194,134.594034604566,122.988197566602,116.933356553631,133.812894857193,119.960777060116,2819.0
2023-12-01,China,CHN,6713.0,2426.0,5809.0,421.0,5122.0,46318915.7630539,15697588.2766715,195549422.845923,57067366.3237239,79657479.8816652,114580573.804467,3683065.61960469,3544269.45763919,210897.554376208,394098.742057976,125.016039196486,127.180481025019,116.631445969231,111.598589339239,126.437139307242,114.115017654235,2826.0
2023-12-08,China,CHN,6713.0,2426.0,5809.0,421.0,5122.0,46318915.7630539,15697588.2766715,195549422.845923,57067366.3237239,79657479.8816652,114580573.804467,3683065.61960469,3544269.45763919,210897.554376208,394098.742057976,125.016039196486,127.180481025019,116.631445969231,111.598589339239,126.437139307242,114.115017654235,2826.0
2023-12-15,China,CHN,6713.0,2426.0,5809.0,421.0,5122.0,46318915.7630539,15697588.2766715,195549422.845923,57067366.3237239,79657479.8816652,114580573.804467,3683065.61960469,3544269.45763919,210897.554376208,394098.742057976,125.016039196486,127.180481025019,116.631445969231,111.598589339239,126.437139307242,114.115017654235,2826.0
2023-12-22,China,CHN,6713.0,2426.0,5809.0,421.0,5122.0,46318915.7630539,15697588.2766715,195549422.845923,57067366.3237239,79657479.8816652,114580573.804467,3683065.61960469,3544269.45763919,210897.554376208,394098.742057976,125.016039196486,127.180481025019,116.631445969231,111.598589339239,126.437139307242,114.115017654235,2826.0
2023-12-29,China,CHN,6713.0,2426.0,5809.0,421.0,5122.0,46318915.7630539,15697588.2766715,195549422.845923,57067366.3237239,79657479.8816652,114580573.804467,3683065.61960469,3544269.45763919,210897.554376208,394098.742057976,125.016039196486,127.180481025019,116.631445969231,111.598589339239,126.437139307242,114.115017654235,2826.0
2024-01-05,China,CHN,6713.0,2426.0,5809.0,421.0,5122.0,46318915.7630539,15697588.2766715,195549422.845923,57067366.3237239,79657479.8816652,114580573.804467,3683065.61960469,3544269.45763919,210897.554376208,394098.742057976,125.016039196486,127.180481025019,116.631445969231,111.598589339239,126.437139307242,114.115017654235,2826.0
2024-01-12,China,CHN,6713.0,2426.0,5809.0,421.0,5122.0,46318915.7630539,15697588.2766715,195549422.845923,57067366.3237239,79657479.8816652,114580573.804467,3683065.61960469,3544269.45763919,210897.554376208,394098.742057976,125.016039196486,127.180481025019,116.631445969231,111.598589339239,126.437139307242,114.115017654235,2826.0
2024-01-19,China,CHN,6713.0,2426.0,5809.0,421.0,5122.0,46318915.7630539,15697588.2766715,195549422.845923,57067366.3237239,79657479.8816652,114580573.804467,3683065.61960469,3544269.45763919,210897.554376208,394098.742057976,125.016039196486,127.180481025019,116.631445969231,111.598589339239,126.437139307242,114.115017654235,2826.0
2024-01-26,China,CHN,6713.0,2426.0,5809.0,421.0,5122.0,46318915.7630539,15697588.2766715,195549422.845923,57067366.3237239,79657479.8816652,114580573.804467,3683065.61960469,3544269.45763919,210897.554376208,394098.742057976,125.016039196486,127.180481025019,116.631445969231,111.598589339239,126.437139307242,114.115017654235,2826.0
2024-02-02,China,CHN,6713.0,2426.0,5809.0,421.0,5122.0,46318915.7630539,15697588.2766715,195549422.845923,57067366.3237239,79657479.8816652,114580573.804467,3683065.61960469,3544269.45763919,210897.554376208,394098.742057976,125.016039196486,127.180481025019,116.631445969231,111.598589339239,126.437139307242,114.115017654235,2826.0
2024-02-09,China,CHN,6713.0,2426.0,5809.0,421.0,5122.0,46318915.7630539,15697588.2766715,195549422.845923,57067366.3237239,79657479.8816652,114580573.804467,3683065.61960469,3544269.45763919,210897.554376208,394098.742057976,125.016039196486,127.180481025019,116.631445969231,111.598589339239,126.437139307242,114.115017654235,2826.0
2024-02-16,China,CHN,6713.0,2426.0,5809.0,421.0,5122.0,46318915.7630539,15697588.2766715,195549422.845923,57067366.3237239,79657479.8816652,114580573.804467,3683065.61960469,3544269.45763919,210897.554376208,394098.742057976,125.016039196486,127.180481025019,116.631445969231,111.598589339239,126.437139307242,114.115017654235,2826.0
2024-02-23,China,CHN,6713.0,2426.0,5809.0,421.0,5122.0,46318915.7630539,15697588.2766715,195549422.845923,57067366.3237239,79657479.8816652,114580573.804467,3683065.61960469,3544269.45763919,210897.554376208,394098.742057976,125.016039196486,127.180481025019,116.631445969231,111.598589339239,126.437139307242,114.115017654235,2826.0
2024-03-01,China,CHN,6998.0,2721.0,6449.0,433.0,5539.0,42410708.8978544,20064176.2166554,178009419.996853,83968641.8280832,88891308.7095205,117112821.719428,3996014.08368602,4171503.14178909,154512.261959143,398625.807215939,134.559615234521,134.091375837195,122.146994258037,119.195597039712,134.252184907391,120.671295648875,2835.0
2024-03-08,China,CHN,6998.0,2721.0,6449.0,433.0,5539.0,42410708.8978544,20064176.2166554,178009419.996853,83968641.8280832,88891308.7095205,117112821.719428,3996014.08368602,4171503.14178909,154512.261959143,398625.807215939,134.559615234521,134.091375837195,122.146994258037,119.195597039712,134.252184907391,120.671295648875,2835.0
2024-03-15,China,CHN,6998.0,2721.0,6449.0,433.0,5539.0,42410708.8978544,20064176.2166554,178009419.996853,83968641.8280832,88891308.7095205,117112821.719428,3996014.08368602,4171503.14178909,154512.261959143,398625.807215939,134.559615234521,134.091375837195,122.146994258037,119.195597039712,134.252184907391,120.671295648875,2835.0
2024-03-22,China,CHN,6998.0,2721.0,6449.0,433.0,5539.0,42410708.8978544,20064176.2166554,178009419.996853,83968641.8280832,88891308.7095205,117112821.719428,3996014.08368602,4171503.14178909,154512.261959143,398625.807215939,134.559615234521,134.091375837195,122.146994258037,119.195597039712,134.252184907391,120.671295648875,2835.0
2024-03-29,China,CHN,6998.0,2721.0,6449.0,433.0,5539.0,42410708.8978544,20064176.2166554,178009419.996853,83968641.8280832,88891308.7095205,117112821.719428,3996014.08368602,4171503.14178909,154512.261959143,398625.807215939,134.559615234521,134.091375837195,122.146994258037,119.195597039712,134.252184907391,120.671295648875,2835.0
2024-04-05,China,CHN,6998.0,2721.0,6449.0,433.0,5539.0,42410708.8978544,20064176.2166554,178009419.996853,83968641.8280832,88891308.7095205,117112821.719428,3996014.08368602,4171503.14178909,154512.261959143,398625.807215939,134.559615234521,134.091375837195,122.146994258037,119.195597039712,134.252184907391,120.671295648875,2835.0
2024-04-12,China,CHN,6998.0,2721.0,6449.0,433.0,5539.0,42410708.8978544,20064176.2166554,178009419.996853,83968641.8280832,88891308.7095205,117112821.719428,3996014.08368602,4171503.14178909,154512.261959143,398625.807215939,134.559615234521,134.091375837195,122.146994258037,119.195597039712,134.252184907391,120.671295648875,2835.0
2024-04-19,China,CHN,6998.0,2721.0,6449.0,433.0,5539.0,42410708.8978544,20064176.2166554,178009419.996853,83968641.8280832,88891308.7095205,117112821.719428,3996014.08368602,4171503.14178909,154512.261959143,398625.807215939,134.559615234521,134.091375837195,122.146994258037,119.195597039712,134.252184907391,120.671295648875,2835.0
2024-04-26,China,CHN,6998.0,2721.0,6449.0,433.0,5539.0,42410708.8978544,20064176.2166554,178009419.996853,83968641.8280832,88891308.7095205,117112821.719428,3996014.08368602,4171503.14178909,154512.261959143,398625.807215939,134.559615234521,134.091375837195,122.146994258037,119.195597039712,134.252184907391,120.671295648875,2835.0
2024-05-03,China,CHN,6998.0,2721.0,6449.0,433.0,5539.0,42410708.8978544,20064176.2166554,178009419.996853,83968641.8280832,88891308.7095205,117112821.719428,3996014.08368602,4171503.14178909,154512.261959143,398625.807215939,134.559615234521,134.091375837195,122.146994258037,119.195597039712,134.252184907391,120.671295648875,2835.0
2024-05-10,China,CHN,6998.0,2721.0,6449.0,433.0,5539.0,42410708.8978544,20064176.2166554,178009419.996853,83968641.8280832,88891308.7095205,117112821.719428,3996014.08368602,4171503.14178909,154512.261959143,398625.807215939,134.559615234521,134.091375837195,122.146994258037,119.195597039712,134.252184907391,120.671295648875,2835.0
2024-05-17,China,CHN,6998.0,2721.0,6449.0,433.0,5539.0,42410708.8978544,20064176.2166554,178009419.996853,83968641.8280832,88891308.7095205,117112821.719428,3996014.08368602,4171503.14178909,154512.261959143,398625.807215939,134.559615234521,134.091375837195,122.146994258037,119.195597039712,134.252184907391,120.671295648875,2835.0
2024-05-24,China,CHN,6998.0,2721.0,6449.0,433.0,5539.0,42410708.8978544,20064176.2166554,178009419.996853,83968641.8280832,88891308.7095205,117112821.719428,3996014.08368602,4171503.14178909,154512.261959143,398625.807215939,134.559615234521,134.091375837195,122.146994258037,119.195597039712,134.252184907391,120.671295648875,2835.0
2024-05-31,China,CHN,6998.0,2721.0,6449.0,433.0,5539.0,42410708.8978544,20064176.2166554,178009419.996853,83968641.8280832,88891308.7095205,117112821.719428,3996014.08368602,4171503.14178909,154512.261959143,398625.807215939,134.559615234521,134.091375837195,122.146994258037,119.195597039712,134.252184907391,120.671295648875,2835.0
2024-06-07,China,CHN,6998.0,2721.0,6449.0,433.0,5539.0,42410708.8978544,20064176.2166554,178009419.996853,83968641.8280832,88891308.7095205,117112821.719428,3996014.08368602,4171503.14178909,154512.261959143,398625.807215939,134.559615234521,134.091375837195,122.146994258037,119.195597039712,134.252184907391,120.671295648875,2835.0
2024-06-14,China,CHN,6998.0,2721.0,6449.0,433.0,5539.0,42410708.8978544,20064176.2166554,178009419.996853,83968641.8280832,88891308.7095205,117112821.719428,3996014.08368602,4171503.14178909,154512.261959143,398625.807215939,134.559615234521,134.091375837195,122.146994258037,119.195597039712,134.252184907391,120.671295648875,2835.0
2024-06-21,China,CHN,6998.0,2721.0,6449.0,433.0,5539.0,42410708.8978544,20064176.2166554,178009419.996853,83968641.8280832,88891308.7095205,117112821.719428,3996014.08368602,4171503.14178909,154512.261959143,398625.807215939,134.559615234521,134.091375837195,122.146994258037,119.195597039712,134.252184907391,120.671295648875,2835.0
2024-06-28,China,CHN,6998.0,2721.0,6449.0,433.0,5539.0,42410708.8978544,20064176.2166554,178009419.996853,83968641.8280832,88891308.7095205,117112821.719428,3996014.08368602,4171503.14178909,154512.261959143,398625.807215939,134.559615234521,134.091375837195,122.146994258037,119.195597039712,134.252184907391,120.671295648875,2835.0
2024-07-05,China,CHN,6998.0,2721.0,6449.0,433.0,5539.0,42410708.8978544,20064176.2166554,178009419.996853,83968641.8280832,88891308.7095205,117112821.719428,3996014.08368602,4171503.14178909,154512.261959143,398625.807215939,134.559615234521,134.091375837195,122.146994258037,119.195597039712,134.252184907391,120.671295648875,2835.0
2024-07-12,China,CHN,6998.0,2721.0,6449.0,433.0,5539.0,42410708.8978544,20064176.2166554,178009419.996853,83968641.8280832,88891308.7095205,117112821.719428,3996014.08368602,4171503.14178909,154512.261959143,398625.807215939,134.559615234521,134.091375837195,122.146994258037,119.195597039712,134.252184907391,120.671295648875,2835.0
2024-07-19,China,CHN,6998.0,2721.0,6449.0,433.0,5539.0,42410708.8978544,20064176.2166554,178009419.996853,83968641.8280832,88891308.7095205,117112821.719428,3996014.08368602,4171503.14178909,154512.261959143,398625.807215939,134.559615234521,134.091375837195,122.146994258037,119.195597039712,134.252184907391,120.671295648875,2835.0
2024-07-26,China,CHN,6998.0,2721.0,6449.0,433.0,5539.0,42410708.8978544,20064176.2166554,178009419.996853,83968641.8280832,88891308.7095205,117112821.719428,3996014.08368602,4171503.14178909,154512.261959143,398625.807215939,134.559615234521,134.091375837195,122.146994258037,119.195597039712,134.252184907391,120.671295648875,2835.0
2024-08-02,China,CHN,6998.0,2721.0,6449.0,433.0,5539.0,42410708.8978544,20064176.2166554,178009419.996853,83968641.8280832,88891308.7095205,117112821.719428,3996014.08368602,4171503.14178909,154512.261959143,398625.807215939,134.559615234521,134.091375837195,122.146994258037,119.195597039712,134.252184907391,120.671295648875,2835.0
2024-08-09,China,CHN,6998.0,2721.0,6449.0,433.0,5539.0,42410708.8978544,20064176.2166554,178009419.996853,83968641.8280832,88891308.7095205,117112821.719428,3996014.08368602,4171503.14178909,154512.261959143,398625.807215939,134.559615234521,134.091375837195,122.146994258037,119.195597039712,134.252184907391,120.671295648875,2835.0
2024-08-16,China,CHN,6998.0,2721.0,6449.0,433.0,5539.0,42410708.8978544,20064176.2166554,178009419.996853,83968641.8280832,88891308.7095205,117112821.719428,3996014.08368602,4171503.14178909,154512.261959143,398625.807215939,134.559615234521,134.091375837195,122.146994258037,119.195597039712,134.252184907391,120.671295648875,2835.0
2024-08-23,China,CHN,6998.0,2721.0,6449.0,433.0,5539.0,42410708.8978544,20064176.2166554,178009419.996853,83968641.8280832,88891308.7095205,117112821.719428,3996014.08368602,4171503.14178909,154512.261959143,398625.807215939,134.559615234521,134.091375837195,122.146994258037,119.195597039712,134.252184907391,120.671295648875,2835.0
2024-08-30,China,CHN,6998.0,2721.0,6449.0,433.0,5539.0,42410708.8978544,20064176.2166554,178009419.996853,83968641.8280832,88891308.7095205,117112821.719428,3996014.08368602,4171503.14178909,154512.261959143,398625.807215939,134.559615234521,134.091375837195,122.146994258037,119.195597039712,134.252184907391,120.671295648875,2835.0
2024-09-06,China,CHN,6998.0,2721.0,6449.0,433.0,5539.0,42410708.8978544,20064176.2166554,178009419.996853,83968641.8280832,88891308.7095205,117112821.719428,3996014.08368602,4171503.14178909,154512.261959143,398625.807215939,134.559615234521,134.091375837195,122.146994258037,119.195597039712,134.252184907391,120.671295648875,2835.0
2024-09-13,China,CHN,6998.0,2721.0,6449.0,433.0,5539.0,42410708.8978544,20064176.2166554,178009419.996853,83968641.8280832,88891308.7095205,117112821.719428,3996014.08368602,4171503.14178909,154512.261959143,398625.807215939,134.559615234521,134.091375837195,122.146994258037,119.195597039712,134.252184907391,120.671295648875,2835.0
2024-09-20,China,CHN,6998.0,2721.0,6449.0,433.0,5539.0,42410708.8978544,20064176.2166554,178009419.996853,83968641.8280832,88891308.7095205,117112821.719428,3996014.08368602,4171503.14178909,154512.261959143,398625.807215939,134.559615234521,134.091375837195,122.146994258037,119.195597039712,134.252184907391,120.671295648875,2835.0
2024-09-27,China,CHN,6998.0,2721.0,6449.0,433.0,5539.0,42410708.8978544,20064176.2166554,178009419.996853,83968641.8280832,88891308.7095205,117112821.719428,3996014.08368602,4171503.14178909,154512.261959143,398625.807215939,134.559615234521,134.091375837195,122.146994258037,119.195597039712,134.252184907391,120.671295648875,2835.0
2024-10-04,China,CHN,6998.0,2721.0,6449.0,433.0,5539.0,42410708.8978544,20064176.2166554,178009419.996853,83968641.8280832,88891308.7095205,117112821.719428,3996014.08368602,4171503.14178909,154512.261959143,398625.807215939,134.559615234521,134.091375837195,122.146994258037,119.195597039712,134.252184907391,120.671295648875,2835.0
2024-10-11,China,CHN,6998.0,2721.0,6449.0,433.0,5539.0,42410708.8978544,20064176.2166554,178009419.996853,83968641.8280832,88891308.7095205,117112821.719428,3996014.08368602,4171503.14178909,154512.261959143,398625.807215939,134.559615234521,134.091375837195,122.146994258037,119.195597039712,134.252184907391,120.671295648875,2835.0
2024-10-18,China,CHN,6998.0,2721.0,6449.0,433.0,5539.0,42410708.8978544,20064176.2166554,178009419.996853,83968641.8280832,88891308.7095205,117112821.719428,3996014.08368602,4171503.14178909,154512.261959143,398625.807215939,134.559615234521,134.091375837195,122.146994258037,119.195597039712,134.252184907391,120.671295648875,2835.0
2024-10-25,China,CHN,6998.0,2721.0,6449.0,433.0,5539.0,42410708.8978544,20064176.2166554,178009419.996853,83968641.8280832,88891308.7095205,117112821.719428,3996014.08368602,4171503.14178909,154512.261959143,398625.807215939,134.559615234521,134.091375837195,122.146994258037,119.195597039712,134.252184907391,120.671295648875,2835.0
2024-11-01,China,CHN,6791.0,2406.0,6098.0,430.0,5278.0,39539373.9569923,18938762.012727,194889253.57856,65190076.2004958,84412820.9444121,121033216.941875,3700036.15916301,3539180.48758775,161367.991753792,362285.19875464,127.578950610006,134.490574456632,123.643693535742,115.08091291943,132.116891655342,119.362303227586,2979.0
2024-11-08,China,CHN,6791.0,2406.0,6098.0,430.0,5278.0,39539373.9569923,18938762.012727,194889253.57856,65190076.2004958,84412820.9444121,121033216.941875,3700036.15916301,3539180.48758775,161367.991753792,362285.19875464,127.578950610006,134.490574456632,123.643693535742,115.08091291943,132.116891655342,119.362303227586,2979.0
2024-11-15,China,CHN,6791.0,2406.0,6098.0,430.0,5278.0,39539373.9569923,18938762.012727,194889253.57856,65190076.2004958,84412820.9444121,121033216.941875,3700036.15916301,3539180.48758775,161367.991753792,362285.19875464,127.578950610006,134.490574456632,123.643693535742,115.08091291943,132.116891655342,119.362303227586,2979.0
2024-11-22,China,CHN,6791.0,2406.0,6098.0,430.0,5278.0,39539373.9569923,18938762.012727,194889253.57856,65190076.2004958,84412820.9444121,121033216.941875,3700036.15916301,3539180.48758775,161367.991753792,362285.19875464,127.578950610006,134.490574456632,123.643693535742,115.08091291943,132.116891655342,119.362303227586,2979.0
2024-11-29,China,CHN,6791.0,2406.0,6098.0,430.0,5278.0,39539373.9569923,18938762.012727,194889253.57856,65190076.2004958,84412820.9444121,121033216.941875,3700036.15916301,3539180.48758775,161367.991753792,362285.19875464,127.578950610006,134.490574456632,123.643693535742,115.08091291943,132.116891655342,119.362303227586,2979.0
2024-12-06,China,CHN,6791.0,2406.0,6098.0,430.0,5278.0,39539373.9569923,18938762.012727,194889253.57856,65190076.2004958,84412820.9444121,121033216.941875,3700036.15916301,3539180.48758775,161367.991753792,362285.19875464,127.578950610006,134.490574456632,123.643693535742,115.08091291943,132.116891655342,119.362303227586,2979.0
2024-12-13,China,CHN,6791.0,2406.0,6098.0,430.0,5278.0,39539373.9569923,18938762.012727,194889253.57856,65190076.2004958,84412820.9444121,121033216.941875,3700036.15916301,3539180.48758775,161367.991753792,362285.19875464,127.578950610006,134.490574456632,123.643693535742,115.08091291943,132.116891655342,119.362303227586,2979.0
2024-12-20,China,CHN,6791.0,2406.0,6098.0,430.0,5278.0,39539373.9569923,18938762.012727,194889253.57856,65190076.2004958,84412820.9444121,121033216.941875,3700036.15916301,3539180.48758775,161367.991753792,362285.19875464,127.578950610006,134.490574456632,123.643693535742,115.08091291943,132.116891655342,119.362303227586,2979.0
2024-12-27,China,CHN,6791.0,2406.0,6098.0,430.0,5278.0,39539373.9569923,18938762.012727,194889253.57856,65190076.2004958,84412820.9444121,121033216.941875,3700036.15916301,3539180.48758775,161367.991753792,362285.19875464,127.578950610006,134.490574456632,123.643693535742,115.08091291943,132.116891655342,119.362303227586,2979.0
2025-01-03,China,CHN,6791.0,2406.0,6098.0,430.0,5278.0,39539373.9569923,18938762.012727,194889253.57856,65190076.2004958,84412820.9444121,121033216.941875,3700036.15916301,3539180.48758775,161367.991753792,362285.19875464,127.578950610006,134.490574456632,123.643693535742,115.08091291943,132.116891655342,119.362303227586,2979.0
2025-01-10,China,CHN,6791.0,2406.0,6098.0,430.0,5278.0,39539373.9569923,18938762.012727,194889253.57856,65190076.2004958,84412820.9444121,121033216.941875,3700036.15916301,3539180.48758775,161367.991753792,362285.19875464,127.578950610006,134.490574456632,123.643693535742,115.08091291943,132.116891655342,119.362303227586,2979.0
2025-01-17,China,CHN,6791.0,2406.0,6098.0,430.0,5278.0,39539373.9569923,18938762.012727,194889253.57856,65190076.2004958,84412820.9444121,121033216.941875,3700036.15916301,3539180.48758775,161367.991753792,362285.19875464,127.578950610006,134.490574456632,123.643693535742,115.08091291943,132.116891655342,119.362303227586,2979.0
2025-01-24,China,CHN,6791.0,2406.0,6098.0,430.0,5278.0,39539373.9569923,18938762.012727,194889253.57856,65190076.2004958,84412820.9444121,121033216.941875,3700036.15916301,3539180.48758775,161367.991753792,362285.19875464,127.578950610006,134.490574456632,123.643693535742,115.08091291943,132.116891655342,119.362303227586,2979.0
2025-01-31,China,CHN,6791.0,2406.0,6098.0,430.0,5278.0,39539373.9569923,18938762.012727,194889253.57856,65190076.2004958,84412820.9444121,121033216.941875,3700036.15916301,3539180.48758775,161367.991753792,362285.19875464,127.578950610006,134.490574456632,123.643693535742,115.08091291943,132.116891655342,119.362303227586,2979.0
2025-02-07,China,CHN,6791.0,2406.0,6098.0,430.0,5278.0,39539373.9569923,18938762.012727,194889253.57856,65190076.2004958,84412820.9444121,121033216.941875,3700036.15916301,3539180.48758775,161367.991753792,362285.19875464,127.578950610006,134.490574456632,123.643693535742,115.08091291943,132.116891655342,119.362303227586,2979.0
2025-02-14,China,CHN,6791.0,2406.0,6098.0,430.0,5278.0,39539373.9569923,18938762.012727,194889253.57856,65190076.2004958,84412820.9444121,121033216.941875,3700036.15916301,3539180.48758775,161367.991753792,362285.19875464,127.578950610006,134.490574456632,123.643693535742,115.08091291943,132.116891655342,119.362303227586,2979.0
2025-02-21,China,CHN,6791.0,2406.0,6098.0,430.0,5278.0,39539373.9569923,18938762.012727,194889253.57856,65190076.2004958,84412820.9444121,121033216.941875,3700036.15916301,3539180.48758775,161367.991753792,362285.19875464,127.578950610006,134.490574456632,123.643693535742,115.08091291943,132.116891655342,119.362303227586,2979.0
2025-02-28,China,CHN,6791.0,2406.0,6098.0,430.0,5278.0,39539373.9569923,18938762.012727,194889253.57856,65190076.2004958,84412820.9444121,121033216.941875,3700036.15916301,3539180.48758775,161367.991753792,362285.19875464,127.578950610006,134.490574456632,123.643693535742,115.08091291943,132.116891655342,119.362303227586,2979.0
2025-03-07,China,CHN,6791.0,2406.0,6098.0,430.0,5278.0,39539373.9569923,18938762.012727,194889253.57856,65190076.2004958,84412820.9444121,121033216.941875,3700036.15916301,3539180.48758775,161367.991753792,362285.19875464,127.578950610006,134.490574456632,123.643693535742,115.08091291943,132.116891655342,119.362303227586,2979.0
2025-03-14,China,CHN,6791.0,2406.0,6098.0,430.0,5278.0,39539373.9569923,18938762.012727,194889253.57856,65190076.2004958,84412820.9444121,121033216.941875,3700036.15916301,3539180.48758775,161367.991753792,362285.19875464,127.578950610006,134.490574456632,123.643693535742,115.08091291943,132.116891655342,119.362303227586,2979.0
2025-03-21,China,CHN,6791.0,2406.0,6098.0,430.0,5278.0,39539373.9569923,18938762.012727,194889253.57856,65190076.2004958,84412820.9444121,121033216.941875,3700036.15916301,3539180.48758775,161367.991753792,362285.19875464,127.578950610006,134.490574456632,123.643693535742,115.08091291943,132.116891655342,119.362303227586,2979.0
2025-03-28,China,CHN,6791.0,2406.0,6098.0,430.0,5278.0,39539373.9569923,18938762.012727,194889253.57856,65190076.2004958,84412820.9444121,121033216.941875,3700036.15916301,3539180.48758775,161367.991753792,362285.19875464,127.578950610006,134.490574456632,123.643693535742,115.08091291943,132.116891655342,119.362303227586,2979.0
2025-04-04,China,CHN,6791.0,2406.0,6098.0,430.0,5278.0,39539373.9569923,18938762.012727,194889253.57856,65190076.2004958,84412820.9444121,121033216.941875,3700036.15916301,3539180.48758775,161367.991753792,362285.19875464,127.578950610006,134.490574456632,123.643693535742,115.08091291943,132.116891655342,119.362303227586,2979.0
2025-04-11,China,CHN,6791.0,2406.0,6098.0,430.0,5278.0,39539373.9569923,18938762.012727,194889253.57856,65190076.2004958,84412820.9444121,121033216.941875,3700036.15916301,3539180.48758775,161367.991753792,362285.19875464,127.578950610006,134.490574456632,123.643693535742,115.08091291943,132.116891655342,119.362303227586,2979.0
2025-04-18,China,CHN,6791.0,2406.0,6098.0,430.0,5278.0,39539373.9569923,18938762.012727,194889253.57856,65190076.2004958,84412820.9444121,121033216.941875,3700036.15916301,3539180.48758775,161367.991753792,362285.19875464,127.578950610006,134.490574456632,123.643693535742,115.08091291943,132.116891655342,119.362303227586,2979.0
2025-04-25,China,CHN,6791.0,2406.0,6098.0,430.0,5278.0,39539373.9569923,18938762.012727,194889253.57856,65190076.2004958,84412820.9444121,121033216.941875,3700036.15916301,3539180.48758775,161367.991753792,362285.19875464,127.578950610006,134.490574456632,123.643693535742,115.08091291943,132.116891655342,119.362303227586,2979.0
