date,year,month,day,portid,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,ObjectId
2022/06/22 00:00:00+00,2022,6,22,chokepoint8,Gibraltar Strait,42,36,22,6,49,106,155,1064536.94648579,1461455.32951053,69218.7832144188,13206.6448454556,1961536.26673409,2608417.7040562,4569953.97079029,18755
2022/06/23 00:00:00+00,2022,6,23,chokepoint8,Gibraltar Strait,24,39,29,5,46,97,143,640220.752043371,1805696.88714974,132531.540382345,19882.6485582352,1132930.28853657,2598331.8281337,3731262.11667026,18756
2022/06/24 00:00:00+00,2022,6,24,chokepoint8,Gibraltar Strait,35,33,30,7,41,105,146,1381278.25472753,1588059.46034401,122269.589706199,33167.2789336494,853018.402202651,3124774.58371139,3977792.98591404,18757
2022/06/25 00:00:00+00,2022,6,25,chokepoint8,Gibraltar Strait,34,30,28,7,39,99,138,1166587.41890747,1059866.68604634,116154.562791579,36758.7453207122,1499134.55988219,2379367.41306611,3878501.9729483,18758
2022/06/26 00:00:00+00,2022,6,26,chokepoint8,Gibraltar Strait,32,30,19,7,36,88,124,1115232.45829798,1464019.0993674,92228.2934497003,22284.5960503097,1034510.4442694,2693764.44716539,3728274.89143479,18759
2022/06/27 00:00:00+00,2022,6,27,chokepoint8,Gibraltar Strait,39,39,12,5,44,95,139,1168606.51593063,1668246.9267068,60586.4369165153,21744.1148639996,1317720.03177185,2919183.99441795,4236904.0261898,18760
2022/06/28 00:00:00+00,2022,6,28,chokepoint8,Gibraltar Strait,33,39,29,6,54,107,161,1177892.46200973,1658691.30389495,92478.6122960545,16383.9863166844,1757855.37563895,2945446.36451741,4703301.74015636,18761
2022/06/29 00:00:00+00,2022,6,29,chokepoint8,Gibraltar Strait,32,30,22,3,30,87,117,739477.877299942,1211437.10665189,68111.6875275146,6952.65703176894,699402.170173803,2025979.32851112,2725381.49868492,18762
2022/06/30 00:00:00+00,2022,6,30,chokepoint8,Gibraltar Strait,32,39,23,4,48,98,146,1018469.2174079,1171326.04613297,129609.432975345,13232.0120219426,1853056.47974064,2332636.70853816,4185693.18827879,18763
2022/07/01 00:00:00+00,2022,7,1,chokepoint8,Gibraltar Strait,36,27,32,4,63,99,162,1335065.26478667,1020208.24349784,109460.881958963,10465.9432824937,2580432.35949419,2475200.33352596,5055632.69302015,18764
2022/07/02 00:00:00+00,2022,7,2,chokepoint8,Gibraltar Strait,34,41,29,7,48,111,159,862649.208167736,1486624.12982298,76884.8925215753,19432.375195065,2157619.90424289,2445590.60570736,4603210.50995025,18765
2022/07/03 00:00:00+00,2022,7,3,chokepoint8,Gibraltar Strait,38,33,22,2,35,95,130,1002504.55394727,1992906.19870485,107479.7168936,6664.21238610021,1065137.81422839,3109554.68193182,4174692.49616021,18766
2022/07/04 00:00:00+00,2022,7,4,chokepoint8,Gibraltar Strait,33,26,18,2,47,79,126,774119.937751165,971752.15542345,78601.0948720537,0,1275249.4237855,1824473.18804667,3099722.61183217,18767
2022/07/05 00:00:00+00,2022,7,5,chokepoint8,Gibraltar Strait,31,38,29,8,49,106,155,1178139.25966813,1883745.67964206,105312.292516446,20242.6770383046,1415195.12558958,3187439.90886494,4602635.03445452,18768
2022/07/06 00:00:00+00,2022,7,6,chokepoint8,Gibraltar Strait,36,28,27,6,47,97,144,1248605.02109437,1120655.69690139,107586.816906842,8974.21602612553,1324245.66372681,2485821.75092873,3810067.41465554,18769
2022/07/07 00:00:00+00,2022,7,7,chokepoint8,Gibraltar Strait,22,37,27,2,45,88,133,901414.861617713,1530716.2343853,118006.979842194,4925.81876241515,1382212.90566783,2555063.89460762,3937276.80027546,18770
2022/07/08 00:00:00+00,2022,7,8,chokepoint8,Gibraltar Strait,41,48,19,3,52,111,163,1303579.88401054,2146274.09917153,40409.9518081133,6228.084659808,2173006.80322285,3496492.01964999,5669498.82287284,18771
2022/07/09 00:00:00+00,2022,7,9,chokepoint8,Gibraltar Strait,23,40,24,6,44,93,137,818066.836586039,1628392.06696487,68274.077186978,26686.053995735,861578.457062836,2541419.03473362,3402997.49179646,18772
2022/07/10 00:00:00+00,2022,7,10,chokepoint8,Gibraltar Strait,46,31,20,5,45,102,147,1367600.45985911,890428.600144407,71494.9475576414,19002.9129381221,1410677.78047368,2348526.92049928,3759204.70097296,18773
2022/07/11 00:00:00+00,2022,7,11,chokepoint8,Gibraltar Strait,32,28,22,6,45,88,133,803037.995273151,1058301.492746,74873.4900898679,14570.6916480105,872413.298328766,1950783.66975703,2823196.9680858,18774
2022/07/12 00:00:00+00,2022,7,12,chokepoint8,Gibraltar Strait,40,32,14,2,45,88,133,1191179.33692581,1511850.87720518,50095.2310222161,8619.34185810466,1537324.96155363,2761744.78701131,4299069.74856494,18775
2022/07/13 00:00:00+00,2022,7,13,chokepoint8,Gibraltar Strait,38,28,15,11,38,92,130,1052310.65675381,1337132.31474358,71446.5234660072,29094.9426989715,938963.438859328,2489984.43766237,3428947.8765217,18776
2022/07/14 00:00:00+00,2022,7,14,chokepoint8,Gibraltar Strait,29,32,28,5,46,94,140,575182.565747582,1294586.15383885,94088.7704961906,17798.155050753,1558849.27419612,1981655.64513337,3540504.91932949,18777
2022/07/15 00:00:00+00,2022,7,15,chokepoint8,Gibraltar Strait,30,32,19,3,39,84,123,603657.279616235,1445522.9130245,47436.0107358676,4490.94025107878,787674.114311809,2101107.14362768,2888781.25793949,18778
2022/07/16 00:00:00+00,2022,7,16,chokepoint8,Gibraltar Strait,39,26,25,7,57,97,154,1231497.04002487,1329461.33151398,97422.1095934761,5316.52465174535,1499253.7891644,2663697.00578407,4162950.79494847,18779
2022/07/17 00:00:00+00,2022,7,17,chokepoint8,Gibraltar Strait,34,34,21,6,47,95,142,968003.469646408,1553585.31095332,74542.4183668117,9888.79407618527,996036.045209062,2606019.99304272,3602056.03825178,18780
2022/07/18 00:00:00+00,2022,7,18,chokepoint8,Gibraltar Strait,36,30,20,9,42,95,137,1114431.75844493,1095726.80124659,109834.767995398,18261.1282433374,1280647.2110375,2338254.45593025,3618901.66696776,18781
2022/07/19 00:00:00+00,2022,7,19,chokepoint8,Gibraltar Strait,34,29,17,2,49,82,131,1177576.77055614,979846.071623318,82976.5773853405,10175.3644942957,1467480.26111028,2250574.78405909,3718055.04516937,18782
2022/07/20 00:00:00+00,2022,7,20,chokepoint8,Gibraltar Strait,30,26,20,9,44,85,129,969688.598466317,1154564.66391006,69648.2466789119,25660.3705849127,1279338.74524916,2219561.8796402,3498900.62488935,18783
2022/07/21 00:00:00+00,2022,7,21,chokepoint8,Gibraltar Strait,30,29,24,4,36,87,123,1117980.45018263,1430235.15678801,76938.7239072052,11212.2031224943,1487325.87644084,2636366.53400035,4123692.41044118,18784
2022/07/22 00:00:00+00,2022,7,22,chokepoint8,Gibraltar Strait,25,26,20,6,52,77,129,719704.761990218,864389.499560837,56647.492611115,26640.5262925648,1016793.73423728,1667382.28045473,2684176.01469202,18785
2022/07/23 00:00:00+00,2022,7,23,chokepoint8,Gibraltar Strait,41,29,25,8,50,103,153,1449476.6832318,1109652.18105062,143465.367321614,11504.0453210761,1019535.18642908,2714098.27692511,3733633.46335419,18786
2022/07/24 00:00:00+00,2022,7,24,chokepoint8,Gibraltar Strait,43,31,16,3,56,93,149,1094543.67426738,1402865.81846583,61449.4013423307,5064.16045202875,1735369.96945136,2563923.05452757,4299293.02397893,18787
2022/07/25 00:00:00+00,2022,7,25,chokepoint8,Gibraltar Strait,33,32,17,4,70,86,156,857000.866999999,1128444.83460675,71794.4158303398,10110.0719794847,1819040.84239214,2067350.18941657,3886391.03180871,18788
2022/07/26 00:00:00+00,2022,7,26,chokepoint8,Gibraltar Strait,34,29,25,6,42,94,136,1006828.77023794,1443720.40823623,103866.258853202,28617.2795319998,2017180.05077749,2583032.71685937,4600212.76763687,18789
2022/07/27 00:00:00+00,2022,7,27,chokepoint8,Gibraltar Strait,24,30,33,5,57,92,149,661003.970010755,1427548.2520525,153817.806881333,7223.63135903841,1860907.34600622,2249593.66030363,4110501.00630985,18790
2022/07/28 00:00:00+00,2022,7,28,chokepoint8,Gibraltar Strait,28,38,22,6,53,94,147,637566.397108556,1489230.24522757,86097.6557461662,12097.717000802,1848309.7319034,2224992.01508309,4073301.74698649,18791
2022/07/29 00:00:00+00,2022,7,29,chokepoint8,Gibraltar Strait,39,36,27,7,46,109,155,1674266.12730305,1584640.70687242,119068.145008088,14574.5544142873,1433648.68158981,3392549.53359784,4826198.21518766,18792
2022/07/30 00:00:00+00,2022,7,30,chokepoint8,Gibraltar Strait,35,23,16,3,45,77,122,828332.73186987,990413.446432812,103497.001846682,5447.84325613377,1778297.35195629,1927691.0234055,3705988.37536179,18793
2022/07/31 00:00:00+00,2022,7,31,chokepoint8,Gibraltar Strait,30,35,20,6,41,91,132,941964.39127009,1505513.47584922,89095.5669706446,35995.7474050727,1617168.58813117,2572569.18149503,4189737.76962619,18794
2022/08/01 00:00:00+00,2022,8,1,chokepoint8,Gibraltar Strait,53,42,11,2,41,108,149,1426331.24607677,1855287.1350694,33011.00637733,4569.76826382968,1167530.57418546,3319199.15578733,4486729.72997279,18795
2022/08/02 00:00:00+00,2022,8,2,chokepoint8,Gibraltar Strait,35,41,26,5,49,107,156,1048240.15639557,1737396.16428341,91698.4526889728,16993.2285070618,1471994.81970618,2894328.00187502,4366322.82158121,18796
2022/08/03 00:00:00+00,2022,8,3,chokepoint8,Gibraltar Strait,35,30,24,6,46,95,141,1243274.19767034,1328228.87700848,74560.572827326,24191.442776941,1334660.63878937,2670255.09028309,4004915.72907246,18797
2022/08/04 00:00:00+00,2022,8,4,chokepoint8,Gibraltar Strait,25,35,30,3,49,93,142,809881.671598176,1460918.98423404,121631.819229081,3000.61140192,1636774.36980975,2395433.08646322,4032207.45627296,18798
2022/08/05 00:00:00+00,2022,8,5,chokepoint8,Gibraltar Strait,32,31,23,1,41,87,128,706545.55774627,1165128.62585311,118790.376020992,2212.93594320109,1487290.35351729,1992677.49556358,3479967.84908087,18799
2022/08/06 00:00:00+00,2022,8,6,chokepoint8,Gibraltar Strait,32,36,21,6,50,95,145,1084305.4621604,1655171.71150871,78315.6018905754,15892.5484767308,1109780.9586148,2833685.32403642,3943466.28265122,18800
2022/08/07 00:00:00+00,2022,8,7,chokepoint8,Gibraltar Strait,37,34,18,6,46,95,141,960029.66817837,1678869.36905901,97261.8852886695,17423.6555448963,1565079.16077021,2753584.57807094,4318663.73884115,18801
2022/08/08 00:00:00+00,2022,8,8,chokepoint8,Gibraltar Strait,44,29,18,5,46,96,142,1279211.95633229,1156175.73362164,91758.8943416663,7154.18920703271,1462895.11140736,2534300.77350263,3997195.88490999,18802
2022/08/09 00:00:00+00,2022,8,9,chokepoint8,Gibraltar Strait,28,30,20,1,43,79,122,895954.923786014,1426990.58565416,96425.7086113344,4190.821843824,1150476.98901442,2423562.03989533,3574039.02890975,18803
2022/08/10 00:00:00+00,2022,8,10,chokepoint8,Gibraltar Strait,44,37,15,4,50,100,150,1599120.39550517,1409466.5291479,68013.8732887397,10385.8144844079,991712.112190768,3086986.61242622,4078698.72461699,18804
2022/08/11 00:00:00+00,2022,8,11,chokepoint8,Gibraltar Strait,25,34,25,5,42,89,131,575525.379846395,1168157.33822465,113181.171310968,23069.768220884,813776.594467208,1879933.6576029,2693710.25207011,18805
2022/08/12 00:00:00+00,2022,8,12,chokepoint8,Gibraltar Strait,26,26,30,5,51,87,138,780858.990025963,1046046.09957125,143388.638795972,18554.971288093,1743185.41297463,1988848.69968128,3732034.11265591,18806
2022/08/13 00:00:00+00,2022,8,13,chokepoint8,Gibraltar Strait,37,33,27,8,48,105,153,1110080.00994989,1343988.40539313,116201.963104819,34103.3012902065,1634324.22770341,2604373.67973804,4238697.90744145,18807
2022/08/14 00:00:00+00,2022,8,14,chokepoint8,Gibraltar Strait,45,30,15,4,45,94,139,1291321.73251908,1314750.82933604,38484.3205436507,4292.23962428826,1213934.55008803,2648849.12202305,3862783.67211109,18808
2022/08/15 00:00:00+00,2022,8,15,chokepoint8,Gibraltar Strait,44,28,19,3,39,94,133,1339912.81909917,1263798.40511256,62075.0786025619,6196.46346063975,1309622.22581877,2671982.76627493,3981604.99209369,18809
2022/08/16 00:00:00+00,2022,8,16,chokepoint8,Gibraltar Strait,33,38,20,4,47,95,142,1210883.91705456,1883341.11198676,71601.1829699003,7173.57466443375,1288769.74637298,3172999.78667565,4461769.53304863,18810
2022/08/17 00:00:00+00,2022,8,17,chokepoint8,Gibraltar Strait,33,32,20,5,51,90,141,1025229.81538282,1374400.33402248,72128.2332797451,16429.6692434818,1763539.80432756,2488188.05192853,4251727.85625609,18811
2022/08/18 00:00:00+00,2022,8,18,chokepoint8,Gibraltar Strait,30,30,24,3,50,87,137,1190100.77331848,1372583.50918113,65486.5078702354,16243.0282465142,1147184.9185866,2644413.81861635,3791598.73720295,18812
2022/08/19 00:00:00+00,2022,8,19,chokepoint8,Gibraltar Strait,29,34,20,4,53,87,140,699523.329723408,1292223.25455767,61471.7390619327,3843.757678828,1854861.83802637,2057062.08102184,3911923.91904821,18813
2022/08/20 00:00:00+00,2022,8,20,chokepoint8,Gibraltar Strait,42,32,18,5,36,97,133,1365281.74601866,994607.465421379,61170.5914899905,13278.6957218346,999225.500848296,2434338.49865187,3433563.99950016,18814
2022/08/21 00:00:00+00,2022,8,21,chokepoint8,Gibraltar Strait,28,39,22,3,65,92,157,713200.751741761,1654916.27772905,82868.1761579151,0,1352682.65700969,2450985.20562872,3803667.86263841,18815
2022/08/22 00:00:00+00,2022,8,22,chokepoint8,Gibraltar Strait,33,30,23,5,43,91,134,825173.824513449,1016262.65803706,90500.091607438,24727.2280516947,1114132.87897737,1956663.80220964,3070796.68118701,18816
2022/08/23 00:00:00+00,2022,8,23,chokepoint8,Gibraltar Strait,42,40,18,7,36,107,143,1628420.10003561,2096005.86655718,89197.927103934,36015.8913333691,1028514.33303692,3849639.7850301,4878154.11806703,18817
2022/08/24 00:00:00+00,2022,8,24,chokepoint8,Gibraltar Strait,35,40,22,4,57,101,158,1172564.2291561,1674797.61850369,84359.6636039382,6139.75435516884,1718802.96961101,2937861.26561891,4656664.23522991,18818
2022/08/25 00:00:00+00,2022,8,25,chokepoint8,Gibraltar Strait,21,38,23,4,32,86,118,652836.793951619,1828825.21805003,78660.1266245554,4886.6114548193,1453227.12754124,2565208.75008103,4018435.87762227,18819
2022/08/26 00:00:00+00,2022,8,26,chokepoint8,Gibraltar Strait,29,33,17,5,61,84,145,715364.170866448,1159852.52465103,66563.998319232,17032.7818162864,2192239.45049367,1958813.475653,4151052.92614667,18820
2022/08/27 00:00:00+00,2022,8,27,chokepoint8,Gibraltar Strait,41,37,25,8,54,111,165,1189474.5434583,1270371.52100768,80903.4552844043,27309.4526957833,1822369.71573319,2568058.97244617,4390428.68817937,18821
2022/08/28 00:00:00+00,2022,8,28,chokepoint8,Gibraltar Strait,35,33,24,7,54,99,153,1278603.88424563,1738103.48538561,72932.0007576176,30394.9961173058,1575442.49364794,3120034.36650616,4695476.86015411,18822
2022/08/29 00:00:00+00,2022,8,29,chokepoint8,Gibraltar Strait,38,39,14,5,50,96,146,1184452.74068029,1592293.17546091,43709.15857495,10687.1556958162,1459574.44064183,2831142.23041197,4290716.6710538,18823
2022/08/30 00:00:00+00,2022,8,30,chokepoint8,Gibraltar Strait,40,31,25,2,56,98,154,1126443.51868346,1227622.55294154,88364.8271732882,6254.71740362193,2222858.48746624,2448685.61620191,4671544.10366815,18824
2022/08/31 00:00:00+00,2022,8,31,chokepoint8,Gibraltar Strait,35,29,30,5,37,99,136,1055173.76607195,1558699.69701035,104843.457179175,12324.3399037531,1622571.03484166,2731041.26016523,4353612.29500689,18825
2022/09/01 00:00:00+00,2022,9,1,chokepoint8,Gibraltar Strait,27,31,19,4,61,81,142,1022846.88693181,1385729.94406704,61447.3313202541,5017.86512059371,2052346.49760396,2475042.02743971,4527388.52504367,18826
2022/09/02 00:00:00+00,2022,9,2,chokepoint8,Gibraltar Strait,25,28,26,3,50,82,132,650488.173184345,1378999.77932789,108015.547934018,4223.02177684233,1735614.99477494,2141726.5222231,3877341.51699804,18827
2022/09/03 00:00:00+00,2022,9,3,chokepoint8,Gibraltar Strait,26,26,19,4,42,75,117,455913.417100767,1108995.25624563,53446.690042769,12405.0413208747,904283.537157614,1630760.40471004,2535043.94186766,18828
2022/09/04 00:00:00+00,2022,9,4,chokepoint8,Gibraltar Strait,42,38,15,6,48,101,149,1097172.23388182,1440695.46738023,62019.8334457144,12375.5845090628,1350151.8988708,2612263.11921683,3962415.01808764,18829
2022/09/05 00:00:00+00,2022,9,5,chokepoint8,Gibraltar Strait,41,32,20,6,40,99,139,1192712.05880417,1432431.91155193,89760.8950947337,7653.75720294353,1100686.87302612,2722558.62265378,3823245.4956799,18830
2022/09/06 00:00:00+00,2022,9,6,chokepoint8,Gibraltar Strait,40,33,25,4,49,102,151,1322732.14877302,1620860.75697421,60941.2028745094,10920.3748805265,1171098.67740555,3015454.48350227,4186553.16090782,18831
2022/09/07 00:00:00+00,2022,9,7,chokepoint8,Gibraltar Strait,34,36,24,4,40,98,138,697257.912093386,1351085.95870414,66585.0369744127,5521.25967595462,880441.630191237,2120450.16744789,3000891.79763913,18832
2022/09/08 00:00:00+00,2022,9,8,chokepoint8,Gibraltar Strait,32,29,16,5,46,82,128,836514.509587303,1248062.49530515,53608.5757134938,24093.4341641042,957041.625206856,2162279.01477005,3119320.6399769,18833
2022/09/09 00:00:00+00,2022,9,9,chokepoint8,Gibraltar Strait,28,29,21,9,55,87,142,917698.412602171,1307012.44971577,92576.3112231305,25114.3505102799,1761218.51421779,2342401.52405136,4103620.03826914,18834
2022/09/10 00:00:00+00,2022,9,10,chokepoint8,Gibraltar Strait,37,35,35,5,38,112,150,1230031.60700528,1530225.51542655,129287.171465173,9614.06381450167,944293.576738695,2899158.35771151,3843451.9344502,18835
2022/09/11 00:00:00+00,2022,9,11,chokepoint8,Gibraltar Strait,37,37,22,3,47,99,146,860249.838961199,1566706.33345267,79806.0916073361,2329.04710135502,1019777.05239663,2509091.31112256,3528868.36351919,18836
2022/09/12 00:00:00+00,2022,9,12,chokepoint8,Gibraltar Strait,39,41,17,4,34,101,135,1130711.76585632,1393599.28116437,101250.130306982,17927.6488960901,1071774.38522045,2643488.82622376,3715263.21144421,18837
2022/09/13 00:00:00+00,2022,9,13,chokepoint8,Gibraltar Strait,40,34,15,10,47,99,146,1447572.80075776,1561282.83110385,52873.5911171578,32325.4984198694,1077291.7009723,3094054.72139863,4171346.42237093,18838
2022/09/14 00:00:00+00,2022,9,14,chokepoint8,Gibraltar Strait,26,30,27,7,60,90,150,753134.754352052,1530930.33970787,107861.241619134,29894.2843223258,2583767.24177985,2421820.62000138,5005587.86178123,18839
2022/09/15 00:00:00+00,2022,9,15,chokepoint8,Gibraltar Strait,29,38,27,3,53,97,150,753693.392397839,1510998.65102221,95327.2629007926,8528.532127066,1356738.92758869,2368547.83844791,3725286.7660366,18840
2022/09/16 00:00:00+00,2022,9,16,chokepoint8,Gibraltar Strait,35,30,23,7,51,95,146,1094825.96834302,1233343.1674022,128771.460390218,28015.4921557193,1487463.60503697,2484956.08829115,3972419.69332813,18841
2022/09/17 00:00:00+00,2022,9,17,chokepoint8,Gibraltar Strait,36,40,22,8,65,106,171,1350638.01282746,1726588.35436578,77291.0359999102,12037.2810289084,1647967.35625958,3166554.68422205,4814522.04048163,18842
2022/09/18 00:00:00+00,2022,9,18,chokepoint8,Gibraltar Strait,38,32,23,6,37,99,136,1023596.13408917,752612.65627395,86772.9942762647,15341.9597635049,1414340.0871523,1878323.74440289,3292663.83155519,18843
2022/09/19 00:00:00+00,2022,9,19,chokepoint8,Gibraltar Strait,32,32,23,5,42,92,134,1107852.39620896,1490823.36880613,81035.6371180316,22519.1865543062,1614819.66007324,2702230.58868743,4317050.24876067,18844
2022/09/20 00:00:00+00,2022,9,20,chokepoint8,Gibraltar Strait,39,27,25,5,42,96,138,1231901.02618839,1094622.08293059,119986.909458747,8556.57814571908,1618503.89175593,2455066.59672345,4073570.48847938,18845
2022/09/21 00:00:00+00,2022,9,21,chokepoint8,Gibraltar Strait,32,28,33,4,51,97,148,1006664.16745498,1577362.17347829,81130.6495003547,14995.6629721319,2126333.45002568,2680152.65340576,4806486.10343144,18846
2022/09/22 00:00:00+00,2022,9,22,chokepoint8,Gibraltar Strait,30,40,18,8,44,96,140,808575.721728134,2089101.35230308,59294.5059806145,21258.7629155464,1743179.16223674,2978230.34292737,4721409.50516411,18847
