date,year,month,day,portid,portname,country,ISO3,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export,ObjectId
2024/12/24 00:00:00+00,2024,12,24,port2027,Shanghai (Yangshan),China,CHN,13,0,2,0,1,15,16,77175.3158019696,0,0,0,10800.2141067052,77175.3158019696,87975.5299086748,569422.053558409,0,0,0,1315.45140021938,569422.053558409,570737.504958628,3504273
2024/12/25 00:00:00+00,2024,12,25,port2027,Shanghai (Yangshan),China,CHN,12,0,0,0,2,12,14,243282.96446196,0,0,0,6047.55231050978,243282.96446196,249330.51677247,490019.782268686,0,0,0,7498.17704051965,490019.782268686,497517.959309206,3504274
2024/12/26 00:00:00+00,2024,12,26,port2027,Shanghai (Yangshan),China,CHN,14,0,0,0,1,14,15,347288.921108863,0,0,0,0,347288.921108863,347288.921108863,578121.567809523,0,0,0,0,578121.567809523,578121.567809523,3504275
2024/12/27 00:00:00+00,2024,12,27,port2027,Shanghai (Yangshan),China,CHN,15,0,2,0,1,17,18,672820.188610888,0,0,0,3023.77615525489,672820.188610888,675843.964766143,569701.552460048,0,0,0,3749.08852025983,569701.552460048,573450.640980308,3504276
2024/12/28 00:00:00+00,2024,12,28,port2027,Shanghai (Yangshan),China,CHN,9,0,0,0,3,9,12,38587.6579009848,0,0,0,3023.77615525489,38587.6579009848,41611.4340562397,662385.87489806,0,0,0,3749.08852025983,662385.87489806,666134.963418319,3504277
2024/12/29 00:00:00+00,2024,12,29,port2027,Shanghai (Yangshan),China,CHN,15,0,0,0,4,15,19,38587.6579009848,0,0,0,101170.003965005,38587.6579009848,139757.66186599,953187.190243532,0,0,0,15282.2171034664,953187.190243532,968469.407346999,3504278
2024/12/30 00:00:00+00,2024,12,30,port2027,Shanghai (Yangshan),China,CHN,12,1,2,0,2,15,17,718901.326750046,0,0,0,0,718901.326750046,718901.326750046,384676.02316998,0,0,0,1432.33891525334,384676.02316998,386108.362085233,3504279
2024/12/31 00:00:00+00,2024,12,31,port2027,Shanghai (Yangshan),China,CHN,12,0,0,0,2,12,14,315886.267614676,0,0,0,4258.06630916499,315886.267614676,320144.333923841,438846.818231514,0,0,0,12022.9708371527,438846.818231514,450869.789068667,3504280
2025/01/01 00:00:00+00,2025,1,1,port2027,Shanghai (Yangshan),China,CHN,16,0,2,0,3,18,21,208959.356310198,0,0,0,15043.1901574362,208959.356310198,224002.546467634,525478.490607072,0,0,0,2720.33897223948,525478.490607072,528198.829579311,3504281
2025/01/02 00:00:00+00,2025,1,2,port2027,Shanghai (Yangshan),China,CHN,13,0,0,0,3,13,16,186611.737104653,0,0,0,78914.8702995562,186611.737104653,265526.607404209,323491.130611268,0,0,0,0,323491.130611268,323491.130611268,3504282
2025/01/03 00:00:00+00,2025,1,3,port2027,Shanghai (Yangshan),China,CHN,13,1,0,0,4,14,18,1172943.57107432,0,0,0,4421.50123581668,1172943.57107432,1177365.07231014,498796.514307501,0,0,0,3649.60855680064,498796.514307501,502446.122864301,3504283
2025/01/04 00:00:00+00,2025,1,4,port2027,Shanghai (Yangshan),China,CHN,14,0,1,0,0,15,15,134704.483185421,0,0,0,0,134704.483185421,134704.483185421,638255.204527745,0,0,0,0,638255.204527745,638255.204527745,3504284
2025/01/05 00:00:00+00,2025,1,5,port2027,Shanghai (Yangshan),China,CHN,16,0,0,0,2,16,18,617930.375784195,0,0,0,42430.366940104,617930.375784195,660360.742724299,1110461.44983412,0,0,0,0,1110461.44983412,1110461.44983412,3504285
2025/01/06 00:00:00+00,2025,1,6,port2027,Shanghai (Yangshan),China,CHN,9,0,2,0,0,11,11,438761.821894124,0,0,0,0,438761.821894124,438761.821894124,278581.443693214,0,0,0,0,278581.443693214,278581.443693214,3504286
2025/01/07 00:00:00+00,2025,1,7,port2027,Shanghai (Yangshan),China,CHN,14,0,0,0,3,14,17,584204.514745687,0,0,0,527.242480848286,584204.514745687,584731.757226535,429365.060860643,0,0,0,0,429365.060860643,429365.060860643,3504287
2025/01/08 00:00:00+00,2025,1,8,port2027,Shanghai (Yangshan),China,CHN,17,1,0,0,4,18,22,288414.716311485,0,0,0,3023.77615525489,288414.716311485,291438.49246674,674388.930167499,0,0,0,3749.08852025983,674388.930167499,678138.018687758,3504288
2025/01/09 00:00:00+00,2025,1,9,port2027,Shanghai (Yangshan),China,CHN,13,0,0,0,0,13,13,1048521.13117782,0,0,0,0,1048521.13117782,1048521.13117782,521857.592131607,0,0,0,0,521857.592131607,521857.592131607,3504289
2025/01/10 00:00:00+00,2025,1,10,port2027,Shanghai (Yangshan),China,CHN,12,0,2,0,4,14,18,298163.995458585,0,0,0,0,298163.995458585,298163.995458585,411114.868409671,0,0,0,3649.60855680064,411114.868409671,414764.476966472,3504290
2025/01/11 00:00:00+00,2025,1,11,port2027,Shanghai (Yangshan),China,CHN,13,0,0,0,1,13,14,368064.274624085,0,0,0,3023.77615525489,368064.274624085,371088.050779339,450068.067557211,0,0,0,3749.08852025983,450068.067557211,453817.156077471,3504291
2025/01/12 00:00:00+00,2025,1,12,port2027,Shanghai (Yangshan),China,CHN,12,0,0,0,4,12,16,302204.293652753,0,0,0,53469.154093256,302204.293652753,355673.447746009,516640.72462796,0,0,0,4089.06007710043,516640.72462796,520729.784705061,3504292
2025/01/13 00:00:00+00,2025,1,13,port2027,Shanghai (Yangshan),China,CHN,14,1,1,0,3,16,19,1126829.96853739,0,0,0,0,1126829.96853739,1126829.96853739,589849.307190801,0,0,0,0,589849.307190801,589849.307190801,3504293
2025/01/14 00:00:00+00,2025,1,14,port2027,Shanghai (Yangshan),China,CHN,10,0,0,0,1,10,11,422215.222585901,0,0,0,0,422215.222585901,422215.222585901,466527.054907765,0,0,0,782.527328660396,466527.054907765,467309.582236426,3504294
2025/01/15 00:00:00+00,2025,1,15,port2027,Shanghai (Yangshan),China,CHN,19,0,2,0,3,21,24,498399.734735888,0,0,0,21600.4282134105,498399.734735888,520000.162949298,854158.921137014,0,0,0,2630.90280043876,854158.921137014,856789.823937453,3504295
2025/01/16 00:00:00+00,2025,1,16,port2027,Shanghai (Yangshan),China,CHN,14,0,0,0,4,14,18,218891.177671368,0,0,0,73107.9149389408,218891.177671368,291999.092610309,570768.927954644,0,0,0,0,570768.927954644,570768.927954644,3504296
2025/01/17 00:00:00+00,2025,1,17,port2027,Shanghai (Yangshan),China,CHN,12,0,0,0,2,12,14,797473.341626574,0,0,0,3155.49795542518,797473.341626574,800628.839581999,277068.928574464,0,0,0,3749.08852025983,277068.928574464,280818.017094724,3504297
2025/01/18 00:00:00+00,2025,1,18,port2027,Shanghai (Yangshan),China,CHN,14,0,1,0,2,15,17,113902.668661874,0,0,0,41077.1456697218,113902.668661874,154979.814331596,832533.008543247,0,0,0,2773.60867688105,832533.008543247,835306.617220128,3504298
2025/01/19 00:00:00+00,2025,1,19,port2027,Shanghai (Yangshan),China,CHN,10,1,2,0,2,13,15,84282.0755591743,0,0,0,1572.8031488287,84282.0755591743,85854.878708003,468829.711859453,0,5367.97574951765,0,0,474197.68760897,474197.68760897,3504299
2025/01/20 00:00:00+00,2025,1,20,port2027,Shanghai (Yangshan),China,CHN,14,0,0,0,0,14,14,767657.878265528,0,0,0,0,767657.878265528,767657.878265528,943084.079354381,0,0,0,0,943084.079354381,943084.079354381,3504300
2025/08/09 00:00:00+00,2025,8,9,port2027,Shanghai (Yangshan),China,CHN,12,0,1,0,4,13,17,166655.11889936,0,0,0,41077.1456697218,166655.11889936,207732.264569082,280443.848075916,0,0,0,23382.9202756731,280443.848075916,303826.768351589,3504301
2025/01/21 00:00:00+00,2025,1,21,port2027,Shanghai (Yangshan),China,CHN,13,1,2,0,2,16,18,160525.868901412,0,0,0,0,160525.868901412,160525.868901412,602637.392866712,0,0,0,1057.95402443991,602637.392866712,603695.346891152,3504302
2025/01/22 00:00:00+00,2025,1,22,port2027,Shanghai (Yangshan),China,CHN,15,0,0,0,3,15,18,669798.645184579,0,0,0,0,669798.645184579,669798.645184579,499511.963339945,0,0,0,0,499511.963339945,499511.963339945,3504303
2025/01/23 00:00:00+00,2025,1,23,port2027,Shanghai (Yangshan),China,CHN,14,0,0,0,0,14,14,890337.250965634,0,0,0,0,890337.250965634,890337.250965634,633867.500215074,0,0,0,0,633867.500215074,633867.500215074,3504304
2025/01/24 00:00:00+00,2025,1,24,port2027,Shanghai (Yangshan),China,CHN,13,1,0,0,5,14,19,714894.104086179,0,0,0,8620.77891558866,714894.104086179,723514.883001767,498618.659288753,0,0,0,4924.51208691152,498618.659288753,503543.171375664,3504305
2025/01/25 00:00:00+00,2025,1,25,port2027,Shanghai (Yangshan),China,CHN,14,0,0,0,3,14,17,191676.936006323,0,0,0,3023.77615525489,191676.936006323,194700.712161578,537204.785739608,0,0,0,3749.08852025983,537204.785739608,540953.874259868,3504306
2025/01/26 00:00:00+00,2025,1,26,port2027,Shanghai (Yangshan),China,CHN,8,0,1,0,0,9,9,63447.959221238,0,0,0,0,63447.959221238,63447.959221238,288780.186878912,0,0,0,0,288780.186878912,288780.186878912,3504307
2025/01/27 00:00:00+00,2025,1,27,port2027,Shanghai (Yangshan),China,CHN,18,0,1,0,1,19,20,221121.215754691,0,0,0,0,221121.215754691,221121.215754691,927306.937106405,0,0,0,0,927306.937106405,927306.937106405,3504308
2025/01/28 00:00:00+00,2025,1,28,port2027,Shanghai (Yangshan),China,CHN,12,0,0,0,5,12,17,842406.163494774,0,0,0,66115.0903153411,842406.163494774,908521.253810115,620956.392922044,0,0,0,100325.479435228,620956.392922044,721281.872357272,3504309
2025/01/29 00:00:00+00,2025,1,29,port2027,Shanghai (Yangshan),China,CHN,12,1,1,0,1,14,15,126423.113338761,0,0,0,0,126423.113338761,126423.113338761,448521.461257073,0,0,0,0,448521.461257073,448521.461257073,3504310
2025/01/30 00:00:00+00,2025,1,30,port2027,Shanghai (Yangshan),China,CHN,15,0,1,0,2,16,18,285034.999384589,0,0,0,653.05090852013,285034.999384589,285688.050293109,561769.879439728,0,0,0,0,561769.879439728,561769.879439728,3504311
2025/01/31 00:00:00+00,2025,1,31,port2027,Shanghai (Yangshan),China,CHN,11,0,0,0,1,11,12,326714.648391893,0,0,0,0,326714.648391893,326714.648391893,300127.804567504,0,0,0,922.254725878839,300127.804567504,301050.059293383,3504312
2025/02/01 00:00:00+00,2025,2,1,port2027,Shanghai (Yangshan),China,CHN,10,0,0,0,1,10,11,232050.974319622,0,0,0,3023.77615525489,232050.974319622,235074.750474877,534916.373667843,0,0,0,3749.08852025983,534916.373667843,538665.462188103,3504313
2025/02/02 00:00:00+00,2025,2,2,port2027,Shanghai (Yangshan),China,CHN,14,1,2,0,2,17,19,4270.13190441687,0,0,0,0,4270.13190441687,4270.13190441687,752654.233909575,0,0,0,653.05090852013,752654.233909575,753307.284818096,3504314
2025/02/03 00:00:00+00,2025,2,3,port2027,Shanghai (Yangshan),China,CHN,12,0,0,0,2,12,14,847597.468992046,0,0,0,79814.4011567549,847597.468992046,927411.870148801,458661.385775807,0,0,0,3749.08852025983,458661.385775807,462410.474296067,3504315
2025/02/04 00:00:00+00,2025,2,4,port2027,Shanghai (Yangshan),China,CHN,13,0,1,0,1,14,15,497625.65520404,0,0,0,0,497625.65520404,497625.65520404,328740.211186723,0,7482.58718986563,0,0,336222.798376589,336222.798376589,3504316
2025/02/05 00:00:00+00,2025,2,5,port2027,Shanghai (Yangshan),China,CHN,12,0,1,0,2,13,15,182734.223174871,0,0,0,3023.77615525489,182734.223174871,185757.999330126,459624.619277592,0,0,0,3749.08852025983,459624.619277592,463373.707797852,3504317
2025/02/06 00:00:00+00,2025,2,6,port2027,Shanghai (Yangshan),China,CHN,13,0,0,0,2,13,15,175206.55241146,0,0,0,0,175206.55241146,175206.55241146,673121.088978881,0,0,0,0,673121.088978881,673121.088978881,3504318
2025/02/07 00:00:00+00,2025,2,7,port2027,Shanghai (Yangshan),China,CHN,10,0,0,0,0,10,10,409826.550358041,0,0,0,0,409826.550358041,409826.550358041,351320.633487243,0,0,0,0,351320.633487243,351320.633487243,3504319
2025/02/08 00:00:00+00,2025,2,8,port2027,Shanghai (Yangshan),China,CHN,7,0,1,0,4,8,12,136680.981505045,0,0,0,8016.28037855249,136680.981505045,144697.261883597,99171.2104547608,0,0,0,7498.17704051965,99171.2104547608,106669.38749528,3504320
2025/02/09 00:00:00+00,2025,2,9,port2027,Shanghai (Yangshan),China,CHN,9,1,1,0,2,11,13,214225.472847658,0,0,0,51653.4029014408,214225.472847658,265878.875749099,379192.949331832,0,0,0,1315.45140021938,379192.949331832,380508.400732051,3504321
2025/02/10 00:00:00+00,2025,2,10,port2027,Shanghai (Yangshan),China,CHN,11,0,1,0,3,12,15,667040.380140562,0,0,0,0,667040.380140562,667040.380140562,159755.798533014,0,0,0,521.179815670331,159755.798533014,160276.978348684,3504322
2025/02/11 00:00:00+00,2025,2,11,port2027,Shanghai (Yangshan),China,CHN,10,0,0,0,1,10,11,793702.157625001,0,0,0,1968.7280680427,793702.157625001,795670.885693043,450175.15439285,0,0,0,0,450175.15439285,450175.15439285,3504323
2025/02/12 00:00:00+00,2025,2,12,port2027,Shanghai (Yangshan),China,CHN,14,0,1,0,0,15,15,779343.886715789,0,0,0,0,779343.886715789,779343.886715789,416466.909886108,0,0,0,0,416466.909886108,416466.909886108,3504324
2025/02/13 00:00:00+00,2025,2,13,port2027,Shanghai (Yangshan),China,CHN,10,0,0,0,2,10,12,377464.257577237,0,0,0,3023.77615525489,377464.257577237,380488.033732492,317575.622459326,0,0,0,3749.08852025983,317575.622459326,321324.710979586,3504325
2025/02/14 00:00:00+00,2025,2,14,port2027,Shanghai (Yangshan),China,CHN,11,0,1,0,3,12,15,342265.319426342,0,0,0,6047.55231050978,342265.319426342,348312.871736852,317167.260830805,0,0,0,7498.17704051965,317167.260830805,324665.437871325,3504326
2025/02/15 00:00:00+00,2025,2,15,port2027,Shanghai (Yangshan),China,CHN,13,0,0,0,1,13,14,616536.011836133,0,0,0,521.179815670331,616536.011836133,617057.191651803,347855.859518244,0,0,0,0,347855.859518244,347855.859518244,3504327
2025/02/16 00:00:00+00,2025,2,16,port2027,Shanghai (Yangshan),China,CHN,13,1,1,0,1,15,16,173665.849213992,0,0,0,0,173665.849213992,173665.849213992,671050.429380588,0,3275.24916594024,0,0,674325.678546528,674325.678546528,3504328
2025/02/17 00:00:00+00,2025,2,17,port2027,Shanghai (Yangshan),China,CHN,12,0,1,0,3,13,16,314322.307472539,0,0,0,20744.4641016322,314322.307472539,335066.771574171,352675.870028853,0,0,0,1315.45140021938,352675.870028853,353991.321429073,3504329
2025/02/18 00:00:00+00,2025,2,18,port2027,Shanghai (Yangshan),China,CHN,12,0,1,0,3,13,16,317359.745419853,0,0,0,0,317359.745419853,317359.745419853,510693.120020041,0,0,0,1045.92636870657,510693.120020041,511739.046388747,3504330
2025/02/19 00:00:00+00,2025,2,19,port2027,Shanghai (Yangshan),China,CHN,10,0,0,0,2,10,12,192086.832450275,0,0,0,123059.493034823,192086.832450275,315146.325485099,351031.306213212,0,0,0,7444.06850610615,351031.306213212,358475.374719318,3504331
2025/02/20 00:00:00+00,2025,2,20,port2027,Shanghai (Yangshan),China,CHN,14,0,2,0,1,16,17,98145.7809822829,0,321.376435526603,0,3023.77615525489,98467.1574178095,101490.933573064,590686.713719778,0,1550.92576148691,0,3749.08852025983,592237.639481265,595986.728001525,3504332
2025/02/21 00:00:00+00,2025,2,21,port2027,Shanghai (Yangshan),China,CHN,15,0,1,0,3,16,19,583899.521282241,0,0,0,0,583899.521282241,583899.521282241,422604.454734079,0,0,0,40963.26986121,422604.454734079,463567.724595289,3504333
2025/02/22 00:00:00+00,2025,2,22,port2027,Shanghai (Yangshan),China,CHN,15,1,1,0,2,17,19,206513.094526772,0,0,0,0,206513.094526772,206513.094526772,741936.953434649,0,0,0,260.328121603515,741936.953434649,742197.281556252,3504334
2025/02/23 00:00:00+00,2025,2,23,port2027,Shanghai (Yangshan),China,CHN,13,0,1,0,1,14,15,298862.277644667,0,0,0,46268.8680333235,298862.277644667,345131.14567799,623750.931019347,0,0,0,7444.06850610615,623750.931019347,631194.999525453,3504335
2025/02/24 00:00:00+00,2025,2,24,port2027,Shanghai (Yangshan),China,CHN,11,0,1,0,4,12,16,123341.359057561,0,0,0,67702.6642378392,123341.359057561,191044.023295401,944692.27632324,0,0,0,395.924919214004,944692.27632324,945088.201242454,3504336
2025/02/25 00:00:00+00,2025,2,25,port2027,Shanghai (Yangshan),China,CHN,14,0,0,0,2,14,16,352270.843982262,0,0,0,0,352270.843982262,352270.843982262,853458.48445293,0,0,0,0,853458.48445293,853458.48445293,3504337
2025/02/26 00:00:00+00,2025,2,26,port2027,Shanghai (Yangshan),China,CHN,12,0,0,0,2,12,14,360065.365984693,0,0,0,76136.4486551118,360065.365984693,436201.814639804,733497.820680021,0,0,0,3749.08852025983,733497.820680021,737246.909200281,3504338
2025/02/27 00:00:00+00,2025,2,27,port2027,Shanghai (Yangshan),China,CHN,10,0,0,0,4,10,14,558812.734566452,0,0,0,3023.77615525489,558812.734566452,561836.510721707,384405.399461089,0,0,0,12888.2181655421,384405.399461089,397293.617626631,3504339
2025/02/28 00:00:00+00,2025,2,28,port2027,Shanghai (Yangshan),China,CHN,13,0,2,0,2,15,17,539688.699755862,0,0,0,15769.3696964607,539688.699755862,555458.069452323,336581.921399347,0,0,0,0,336581.921399347,336581.921399347,3504340
2025/03/01 00:00:00+00,2025,3,1,port2027,Shanghai (Yangshan),China,CHN,17,1,0,0,1,18,19,543440.859528976,0,0,0,0,543440.859528976,543440.859528976,593539.626122959,0,0,0,46168.4677285201,593539.626122959,639708.093851479,3504341
2025/03/02 00:00:00+00,2025,3,2,port2027,Shanghai (Yangshan),China,CHN,12,0,1,0,2,13,15,95113.4547201795,0,0,0,46268.8680333235,95113.4547201795,141382.322753503,448078.176683386,0,0,0,10164.4074783456,448078.176683386,458242.584161732,3504342
2025/03/03 00:00:00+00,2025,3,3,port2027,Shanghai (Yangshan),China,CHN,13,0,0,0,1,13,14,224000.196131858,0,0,0,0,224000.196131858,224000.196131858,506750.45187285,0,0,0,390.690318649055,506750.45187285,507141.142191499,3504343
2025/03/04 00:00:00+00,2025,3,4,port2027,Shanghai (Yangshan),China,CHN,11,0,0,0,3,11,14,806329.14221403,0,0,0,6047.55231050978,806329.14221403,812376.69452454,335407.084111366,0,0,0,7498.17704051965,335407.084111366,342905.261151886,3504344
2025/03/05 00:00:00+00,2025,3,5,port2027,Shanghai (Yangshan),China,CHN,14,0,1,0,3,15,18,916027.654201775,0,0,0,78090.488439729,916027.654201775,994118.142641503,461754.691559232,0,0,0,0,461754.691559232,461754.691559232,3504345
2025/03/06 00:00:00+00,2025,3,6,port2027,Shanghai (Yangshan),China,CHN,12,1,1,0,2,14,16,674429.485952089,0,0,0,29549.8309623725,674429.485952089,703979.316914461,422955.712353329,0,1876.94264328406,0,0,424832.654996613,424832.654996613,3504346
2025/03/07 00:00:00+00,2025,3,7,port2027,Shanghai (Yangshan),China,CHN,15,0,2,0,5,17,22,688852.326400362,0,0,0,76790.6250015,688852.326400362,765642.951401862,640279.171231646,0,0,0,9188.48917836989,640279.171231646,649467.660410016,3504347
2025/03/08 00:00:00+00,2025,3,8,port2027,Shanghai (Yangshan),China,CHN,15,0,0,0,1,15,16,707177.640306968,0,0,0,3023.77615525489,707177.640306968,710201.416462223,366746.174486179,0,0,0,3749.08852025983,366746.174486179,370495.263006438,3504348
2025/03/09 00:00:00+00,2025,3,9,port2027,Shanghai (Yangshan),China,CHN,11,0,0,0,2,11,13,288680.098271943,0,0,0,6069.99900324,288680.098271943,294750.097275183,543865.195057895,0,0,0,0,543865.195057895,543865.195057895,3504349
2025/03/10 00:00:00+00,2025,3,10,port2027,Shanghai (Yangshan),China,CHN,12,0,1,0,2,13,15,493565.814511828,0,0,0,4257.63807824445,493565.814511828,497823.452590073,257522.473216786,0,0,0,287.677420505243,257522.473216786,257810.150637291,3504350
2025/03/11 00:00:00+00,2025,3,11,port2027,Shanghai (Yangshan),China,CHN,13,0,1,0,3,14,17,281432.177036347,0,0,0,1488.70058704589,281432.177036347,282920.877623392,640716.792851889,0,0,0,519.539456164865,640716.792851889,641236.332308054,3504351
2025/08/10 00:00:00+00,2025,8,10,port2027,Shanghai (Yangshan),China,CHN,17,0,1,0,3,18,21,502670.426708539,0,0,0,3023.77615525489,502670.426708539,505694.202863794,1193653.14376326,0,0,0,6051.94758014463,1193653.14376326,1199705.09134341,3504352
2025/08/11 00:00:00+00,2025,8,11,port2027,Shanghai (Yangshan),China,CHN,11,0,1,0,3,12,15,292812.110348101,0,321.376435526603,0,14486.3089285102,293133.486783628,307619.795712138,677235.386746965,0,1550.92576148691,0,5064.5399204792,678786.312508452,683850.852428931,3504353
2025/08/12 00:00:00+00,2025,8,12,port2027,Shanghai (Yangshan),China,CHN,14,0,1,0,3,15,18,637133.133058315,0,0,0,33030.2572824,637133.133058315,670163.390340715,530979.926281621,0,0,0,0,530979.926281621,530979.926281621,3504354
2025/08/13 00:00:00+00,2025,8,13,port2027,Shanghai (Yangshan),China,CHN,13,1,1,0,4,15,19,104805.797155025,0,321.376435526603,0,13823.9902619601,105127.173590552,118951.163852512,702426.231905791,0,1550.92576148691,0,16066.5272345879,703977.157667277,720043.684901865,3504355
2025/08/14 00:00:00+00,2025,8,14,port2027,Shanghai (Yangshan),China,CHN,15,0,2,0,5,17,22,331168.786877366,0,0,0,13823.9902619601,331168.786877366,344992.777139326,677192.318031492,0,0,0,15053.7322106238,677192.318031492,692246.050242116,3504356
2025/08/15 00:00:00+00,2025,8,15,port2027,Shanghai (Yangshan),China,CHN,10,0,0,0,2,10,12,676598.756103862,0,0,0,3023.77615525489,676598.756103862,679622.532259117,294543.086669005,0,0,0,5740.57937881912,294543.086669005,300283.666047825,3504357
